2c71d7439a16ba4295c6c3b11a2be954	89.34010152284264	10.65989847715736	591
4d2b180d7ad61765d21b409a870f9768	100.0	0.0	1
93bf4e89eeaafb11f820aca40ed1ecd3	98.83086515978177	1.1691348402182384	1283
aeb71bb7eb30672068dcc2b9f3d9d2e6	58.45012366034625	41.54987633965375	1213
c4cb7ed21a64963dba9374c65bd1f08c	72.97297297297297	27.027027027027028	444
f2ba190d5e93050082520c602cec3cc2	86.79269797960112	13.207302020398885	15393
0e67b17b31d65a29ff12696288619947	70.03551824346141	29.964481756538586	3097
122d357a3e3df1b95355004e122bcf7a	82.97104247104247	17.028957528957527	103600
241e344fe4900088540011d08ba0f121	0.0	100.0	266
40a3752e1263a35ce59e6a958660a9d9	100.0	0.0	3
5b78c8289bf01f4f37ee653db636f6a0	83.87096774193549	16.129032258064516	248
6007e84451cdfc9917991cdb07ca88d4	0.0	100.0	6
7f0c5b755f0c494838829b85c5d702e0	100.0	0.0	3
b1edab1860e037bc823452214d7466d5	84.28748306123765	15.712516938762342	495904
b1fda3967bd4ca1ce8d09ef72e534e0d	41.66666666666667	58.333333333333336	12
b3ae94db044fbc9a862d9a3191d1d140	86.20195065978199	13.798049340218016	6972
d41d8cd98f00b204e9800998ecf8427e	97.24307508180246	2.7569249181975457	782067
55fc92b41c0d6aeeddfab7f9474958c2	99.88165680473374	0.1183431952662722	845
65027a7331d5bfc61c9a70fd3b3f1832	97.08029197080292	2.9197080291970803	548
75933ecadc0b8f22d403dcbb03dd3f7b	99.375	0.625	320
76f22594abcaf6493ede597a2a3828f4	62.33766233766234	37.66233766233766	77
9fdcf3481a83837cd41f4f1849ac8b5a	100.0	0.0	14
b95a9c6b51bfd7587e31112a6ccdc8ef	62.96296296296296	37.03703703703704	27
016875a53dbb7731eb901a4c8b86e045	66.9785365686005	33.0214634313995	3491520
1218aef464bf84d2df94d6439c697a44	91.04173736002714	8.958262639972855	20629
1c8eb1fdaa7e6e5db5905b8f7d45caa3	98.86406432752693	1.1359356724730654	703649
56e669988758cca329ef824399028b8f	92.33449477351915	7.665505226480835	574
a12f7b990a9d06eed01ceba76eeb5909	52.083333333333336	47.91666666666667	3840
a9bb7bb94c4800b489409945ddb10aec	100.0	0.0	2
aa2aee870065900d639f1b94e981969d	59.25925925925925	40.74074074074074	27
e676f352a5dbc1434bbd38fbd4ae9ba1	98.55072463768117	1.4492753623188406	69
01caedd5a80ab7d247ed6a004534c659	24.238709766275978	75.76129023372403	217821
100a92610146bc577a4c0e92aa127335	96.53564290473018	3.46435709526982	19513
1cfcf3032d7735c73440bf1cc682016f	100.0	0.0	3
345ff1d7cddaf73ed5bd47a359b9b76a	22.21253204365866	77.78746795634135	37839
3e1a3d706fcdef9d1d28a854f1f27228	91.57894736842105	8.421052631578947	190
64cf6bf944dc54affb0deb8ebdffbe6d	90.47619047619048	9.523809523809524	42
69a69aedc96cab57cd8e831d256e92d4	100.0	0.0	1
7462ded60adca481ff41cab0fb8e6b31	76.45983278623851	23.5401672137615	395422
a48130d205fd5cf1e2d03074312e9952	28.910529519172247	71.08947048082776	1643
a720f47d1fb76adba7c66909117e7a63	33.33333333333333	66.66666666666666	3
c7e77c6ff09e6658aaac4759164f80eb	16.0	84.0	400
c9f3c4d862ce4029602d1b5e79ca59c5	98.62249918005904	1.3775008199409644	6098
d636b3169042a7b3aa81dcd82fe03cf8	77.0076024342236	22.992397565776404	221508
d796496f7650020026a8e1623236ecae	100.0	0.0	2
e0528c8336e9402945832baa6da15087	89.60352422907489	10.396475770925111	1135
e521194554728889aa98799e053c48cb	100.0	0.0	11
0eba0275ec69df907f218ce1d03a30e0	97.26027397260275	2.73972602739726	292
22919b329804558904efe36ba055a774	63.888888888888886	36.11111111111111	108
2e0313dda85d6b235ee7a50deec65e9b	87.63250883392226	12.36749116607774	566
3bc90f0bb9b8226ec57e7e1786bb3ab6	100.0	0.0	7
44e40a1792ca5d7179de53f467ee0f01	24.637681159420293	75.36231884057972	69
49c3f56d9ee5ac75b78fa37f3db9e8aa	62.51796546896874	37.48203453103127	107150
6d5a1432270a1ab5821702fbe91b027b	25.0	75.0	4
8d17d05b529bbe71074d3a2464d650e2	43.950014363688595	56.049985636311405	34810
9d2252d12159453f7189b52555eefbea	100.0	0.0	2
b5f80a18af8ee3a2f2d858f10d7e4ea7	73.89433832386852	26.105661676131476	5811
dfb7bce9bba84f8a502fadbf6301c78c	99.644128113879	0.3558718861209964	1405
ff21d23dda56fcd2c93b77d25ff68d82	100.0	0.0	14
00e1c4dba39ddb5ec436928ad2603cf0	100.0	0.0	16
048bae07f510e42f4aba28ca638a1230	63.04347826086957	36.95652173913043	46
0871b2f074ab0cce280de626c4bf4609	82.48730964467005	17.512690355329948	1182
0cc9029677c7037898553499b1455113	27.27272727272727	72.72727272727273	11
0eaaada6738dc311dd82dd1a16414a11	64.28571428571429	35.714285714285715	56
27df895ca0a14b19a9e1644cd2f72aff	97.61904761904762	2.380952380952381	336
34483bfd6b66f39de5dcdd93fa59a11a	59.54319888026467	40.45680111973534	15718
4fa2bd14756a5d2e5d42422365c0460e	96.7741935483871	3.225806451612903	31
5b424b42234f79cea5047e8a51bdccbe	92.4428997020854	7.557100297914598	10070
61b91a1c78615dbe3faa5bd5b805eb3b	94.16504223521768	5.834957764782326	7695
6fbb61989d56141f9881acff3e849bb5	88.59958888947452	11.400411110525484	18973
73c4b0e4cb54c775a87b5a93233a0d5f	100.0	0.0	4
9bff8e9e4426c069d32459134b34a319	66.66666666666666	33.33333333333333	3
b8dbb9487a11f2ff647e0885cd3a2ea3	64.1732283464567	35.826771653543304	1270
db30008a85e1d05bc6fc1916923dcd9a	58.730158730158735	41.269841269841265	63
ea6c4cc4c339871cee169c0aa5016494	75.47315784507973	24.526842154920274	52995
0701b307dc28548b6eb268db61bcd3ba	83.22981366459628	16.77018633540373	2898
25fda5a7ecd018463318113dfb17a594	25.97402597402597	74.02597402597402	77
2b91913830b264a08d0d53a1cbda47b5	67.37677527151212	32.623224728487884	2394
800b7f19620a7c704c8bd3b6d027910c	75.79152459814905	24.208475401850947	2053
